index,date,year,month,day,text,multi_labels,hier_label
80,2020-01-06 04:50:14,2020,1,6," заявил, что вполне имеет право нанести иранскому.

Накануне он уже делал аналогичное заявление. После массовой критики и напоминаний, что это незаконно, Помпео сказал, что США будут ""действовать по закону"". Но Трамп стоит на своем.

Среди культурных объектов Ирана около 20 имеют высшую ценность и включены во Всемирное наследие, среди них памятники древних персидских империй, блистательный Мраморный дворец в Тегеране и мечеть в Исфахане (на фото).

Самым громким случаем уничтожения культурного наследия до сих пор был взрыв Бамианских статуй Будды талибами в Афганистане (2001). США тогда резко протестовали.",Культура; Международные отношения,Культура/Наследие
81,2020-01-06 07:10:41,2020,1,6,"драма - ""1917""

комедия - ""Однажды в... Голливуде""

режиссер - Сэм Мендес (""1917"")

сценарий - Тарантино (""Однажды в... Голливуде"")

иностранный фильм - ""Паразиты"" (Южная Корея)

анимация - ""Потерянное звено""

драматический сериал - ""Наследники"" (Succession)

комедийный сериал - ""Дрянь"" (Fleabag)

мини-сериал - ""Чернобыль""

драматический актер - Хоакин Феникс  (""Джокер"")

комедийный актер - Тэрон Эджертон (""Рокетмен"")

актер второго плана - Брэд Питт (""Однажды в... Голливуде"")

драматическая актриса - Рене Зеллвегер (""Джуди"")

комедийная актриса - Awkwafina (""Прощание"")

драматическая актриса (сериал) - Оливия Колман (""Корона"")

актриса второго плана - Лора Дерн (""Брачная история"")",Культура; Международные отношения,Культура/Кино
82,2020-01-06 07:34:12,2020,1,6,Палата представителей США намерена на этой неделе принять решение об ограничении военных полномочийТрампа по Ирану. Документ запретит ему воевать без санкции конгресса.,Политика; Международные отношения,Политика/Внутренняя политика
83,2020-01-06 08:52:12,2020,1,6,", убитым в результате спецоперации США.

В центре Тегерана собрались сотни тысяч человек, облаченных в цвета траура. Они несут портреты погибшего, флаги Ирана, в громкоговорителе раздаются траурные стихи и антиамериканские лозунги.

Фото и видео корреспондента РИА Новости",Общество; Международные отношения,Общество/Происшествия
84,2020-01-06 10:22:24,2020,1,6,"Военные авантюры США ведут к эскалации ситуации на Ближнем Востоке, Китай призывает США не злоупотреблять военной силой, заявил МИД КНР",Международные отношения; Политика,Международные отношения/Политика
85,2020-01-06 11:02:32,2020,1,6,"Два человека погибли, еще семь получили травмы в результате столкновения автобуса и грузовика на трассе в Тюменской области, сообщает ГИБДД",Происшествия; Региональные новости,Происшествия/ДТП
86,2020-01-06 13:07:42,2020,1,6,"Путин и Меркель планируют обсудить в Москве 11 января эскалацию напряженности на Ближнем Востоке в результате авиаудара США по аэропорту Багдада, сообщает Кремль.

Кроме того, лидеры рассмотрят вопросы урегулирования на Украине, ситуацию в Ливии и Сирии.",Международные отношения; Политика,Международные отношения/Политика
87,2020-01-06 13:16:43,2020,1,6," страны, свидетельствуют данные со 100% участков.

У Милановича 1 млн 34 тысячи голосов избирателей, его соперник, действующий президент Колинда Грабар-Китарович получила 929 тыс голосов.  Она уже признала поражение.",Политика; Региональные новости,Политика/Выборы
88,2020-01-06 15:33:06,2020,1,6,"СК расследует смерть сотрудника Роскосмоса и его брата.

По информации следствия, 5 января в квартире в Подмосковье обнаружены тела 36-летнего и 31-летнего братьев. Предварительно, между мужчинами произошел конфликт, в ходе которого младший брат застрелил старшего, а затем свел счеты с жизнью.

Ранее источник сообщил РИА Новости, что одним из погибших был сотрудник Роскосмоса Сергей Хайкин.",Происшествия; Региональные новости,Происшествия/Криминал
89,2020-01-06 15:52:17,2020,1,6,"Шойгу обсудил по телефону с главой нацразведки Турции Фиданом Ближний Восток, Северную Африку и возможные совместные действия для снижения напряженности в регионе",Международные отношения; Политика,Международные отношения/Сотрудничество
90,2020-01-06 17:29:49,2020,1,6,"Глава МИД Ирана Зариф заявил, что начался  в Западной Азии.

""Вы когда-нибудь видели такое море людей в своей жизни, Дональд Трамп? Вы все еще хотите слушать клоунов, которые дают вам советы по нашему региону?"" - написал Зариф в Twitter.
 
К своей записи в соцсети глава МИД прикрепил фото миллионной толпы людей, посетивших церемонию прощания с убитым генералом Сулеймани.",Международные отношения; Политика,Международные отношения/Политика
91,2020-01-06 18:36:39,2020,1,6,"Правительство ОАЭ одобрило введение многократных туристических виз сроком на пять лет, сообщил премьер Мухаммед бен Рашид Аль Мактум.

В настоящее время туристы могут въезжать в Эмираты по бесплатной многократной визе, которая дается на срок до 90 дней.",Международные отношения; Политика,Международные отношения/Туризм
92,2020-01-06 18:45:14,2020,1,6,"Силы международно признанного правительства нацсогласия  заявили о захвате Ливийской национальной армией во главе с Хафтаром военной базы к югу от крупнейшего в стране города Сирт. 

Также сообщается о попытках прорваться к центру города.",Международные отношения; Происшествия,Международные отношения/Конфликты
93,2020-01-06 19:13:29,2020,1,6,"Пираты напали на судно  и похитили трех членов экипажа, после чего в перестрелке убили четырех сотрудников спасательной группы ВМС страны, сообщают местные СМИ. 

Отмечается, что среди похищенных членов экипажа  и индус.",Происшествия; Международные отношения,Происшествия/Криминал
94,2020-01-06 19:19:12,2020,1,6,"Советник лидера Ирана Велаяти пообещалв регионе.

«», - заявил он.",Международные отношения; Политика,Международные отношения/Политика
95,2020-01-06 20:00:59,2020,1,6,"Решение об операции против иранского генерала Сулеймани Вашингтон принимал самостоятельно, без НАТО или коалиции по борьбе с ИГ, заявил Столтенберг",Международные отношения; Политика,Международные отношения/Политика
96,2020-01-06 22:32:19,2020,1,6,"Дым от лесных пожаров в Австралии достиг берегов Южной Америки и закрыл небо почти над всеми южными и центральными городами Чили.

Изображение с облаком дыма со спутника публикует чилийская метеорологическая служба MeteoChile.",Происшествия; Экология,Происшествия/Пожары
97,2020-01-06 23:07:28,2020,1,6,"Силы коалиции во главе с США будут передислоцированы в ближайшее время из уважения к суверенитету Ирака, говорится в заявлении коалиции",Международные отношения; Политика,Международные отношения/Сотрудничество
98,2020-01-07 00:01:24,2020,1,7,"Путин прибыл на рождественское богослужение в Спасо-Преображенский собор Санкт-Петербурга.

В Спасо-Преображенском соборе Путин уже встречал Рождество в 2019 году, а также в 2012 году, будучи премьер-министром. Тогда же президент рассказал журналистам, что в младенчестве был крещен в этом соборе.

Фото корреспондента РИА Новости.",Религия; Общество,Религия/Православие
99,2020-01-07 00:05:18,2020,1,7,В свою очередь Медведев с женой Светланой приехали на рождественское богослужение в храм Христа Спасителя. Председатель правительства традиционно встречает Рождество в этом храме.,Религия; Общество,Религия/Православие
100,2020-01-07 04:54:18,2020,1,7,"США отказали в визе главе МИД Ирана Зарифу, намеревавшемуся приехать на СБ ООН 9 января.

Заседание стало бы первой возможностью для Зарифа напрямую обратиться к международному сообществу в связи с убийством генерала Касема Сулеймани.",Международные отношения; Политика,Международные отношения/Политика
101,2020-01-07 07:25:04,2020,1,7,"Трое детей погибли, еще два человека пострадали в результате пожара в частном доме под Ярославлем.",Происшествия; Региональные новости,Происшествия/Пожары
102,2020-01-07 09:18:17,2020,1,7,"Пентагон планирует направить на Ближний Восток дополнительно 200 военнослужащих и шесть бомбардировщиков B-52 на фоне напряженности с Ираном, сообщает газета Wall Street Journal со ссылкой на неназванных представителей военного ведомства",Международные отношения; Политика,Международные отношения/Политика
103,2020-01-07 10:38:43,2020,1,7,"Парламент Ирана единогласно принял законопроект, согласно которому Армия США и Пентагон после убийства иранского генерала Касема Сулеймани в Ираке признаются террористическими организациями, сообщает агентство Tasnim",Международные отношения; Политика,Международные отношения/Терроризм
104,2020-01-07 11:21:18,2020,1,7,"Крупный пожар произошел в Раменском районе Подмосковья: на площади 240 «квадратов» загорелся тепличный комплекс. В результате, по данным МЧС, погибли 6 человек, 1 госпитализирован. Представитель экстренных служб региона сообщил РИА Новости, что погибшие были гражданами Таджикистана. Фото от МЧС РФ.",Происшествия; Региональные новости,Происшествия/Пожары
105,2020-01-07 12:41:03,2020,1,7,"Тридцать пять человек погибли, 48 пострадали в давке на церемонии прощания с генералом Сулеймани в иранском городе Кермане, сообщают местные СМИ",Происшествия; Общество,Происшествия/Инциденты
106,2020-01-07 13:27:27,2020,1,7,"Себастьян Курц во второй раз стал канцлером Австрии. Во вторник австрийский президент привел к присяге новый состав правительства. Первый кабмин, сформировавшийся в декабре 2017 года, развалился в мае 2019 на фоне скандала вокруг бывшего вице-канцлера Хайнца-Кристиана Штрахе.

В минувшую среду Австрийская народная партия (АНП) Курца договорилась о формировании правительственной коалиции с «Зелёными». Новый кабинет состоит из 17 членов: канцлера, вице-канцлера, 13 министров и двух госсекретарей.",Политика; Международные отношения,Политика/Внутренняя политика
107,2020-01-07 15:24:27,2020,1,7,"Президент России Владимир Путин в ходе визита в Турцию 8 января примет участие в церемонии ввода в эксплуатацию газопровода ""Турецкий поток"" и обсудит с турецким коллегой Тайипом Эрдоганом ситуацию в Сирии и Ливии, сообщает пресс-служба Кремля",Международные отношения; Экономика; Политика,Международные отношения/Сотрудничество
108,2020-01-07 16:53:05,2020,1,7,"❗️Путин прибыл с визитом в Дамаск, сообщил пресс-секретарь президента РФ Дмитрий Песков",Международные отношения; Политика,Международные отношения/Политика
109,2020-01-07 20:59:00,2020,1,7,"Путин во вторник вечером прибыл в Турцию, где в среду состоятся его переговоры с турецким коллегой Тайипом Эрдоганом, а также церемония ввода в эксплуатацию газопровода ""Турецкий поток""",Международные отношения; Политика; Экономика,Международные отношения/Сотрудничество
110,2020-01-07 21:37:13,2020,1,7,"Утверждение социалиста  на пост премьера  .

Постоянного правительства в стране не было с апреля. Премьерское кресло Санчес получил ценой  с каталонскими сторонниками незавимости. За это ему на заседании парламента как следует досталось от правых.",Политика; Международные отношения,Политика/Внутренняя политика
111,2020-01-07 22:10:39,2020,1,7,"Утро вторника в Венесуэле было насыщенным. Парламент провел свое первое  нового спикера  - от провластной партии. Они решили создать комиссию по .

В какой-то момент в здание ворвались депутаты от оппозиции во главе с , которого на недавнем собрании в местной газете они определили собственным спикером. К этому моменту провластные депутаты уже завершили заседание - и оппозиционеры провели свое.

Они решили, что раз выбрали Гуаидо спикером парламента, он вполне имеет право быть и президентом - и . США ранее высказались в поддержку Гуаидо, а в Москве заявили, что это попытка создать иллюзию двоевластия.",Политика; Международные отношения,Политика/Внутренняя политика
112,2020-01-07 22:58:09,2020,1,7,"Трамп: когда-нибудь США уйдут из Ирака, но не сейчас.

UPD Он также заявил, что все-таки не будет уничтожать , и пообещал подключить Россию к своим переговорам по .",Международные отношения; Политика,Международные отношения/Политика
113,2020-01-07 23:15:06,2020,1,7,"❗️ по ситуации на Ближнем Востоке после убийства генерала Сулеймани:

.",Международные отношения; Политика,Международные отношения/Политика
114,2020-01-08 02:02:17,2020,1,8,"Взгляды американцев на Иран сильно изменились:в ближайшие годы (в мае таких было только 51%), показал опрос после убийства Сулеймани.

При этом 27% одобряют превентивный удар по Ирану (в мае таких было 15%) и .

 по Ирану (еще в декабре таких было 44%), а 39% не поддерживают его категорически (в декабре 29%). В основном это демократы и независимые.",Международные отношения; Общество,Международные отношения/Политика
115,2020-01-08 02:15:11,2020,1,8,"❗️Американская военная база ""Аль-Асад"" на западе Ирака подверглась ракетной атаке - Sky News

UPD США подтвердили ракетный удар по своей авиабазе в Ираке",Происшествия; Международные отношения,Происшествия/Конфликты
116,2020-01-08 02:29:21,2020,1,8,"⚡️Иранский корпус стражей революции заявил, что ракетный удар по американской авиабазе в Ираке нанес он - Press TV

UPD Это месть за убийство Сулеймани, сообщает иранское Press TV.",Международные отношения; Происшествия,Международные отношения/Конфликты
117,2020-01-08 02:42:38,2020,1,8,⚡️Удар по американской базе в Ираке был нанесен с территории Ирана - ABC со ссылкой на американского чиновника,Международные отношения; Происшествия,Международные отношения/Конфликты
118,2020-01-08 02:47:15,2020,1,8,Иранские ракеты также нанесли удар по американским объектам в Эрбиле на севере Ирака - ABC,Международные отношения; Происшествия,Международные отношения/Конфликты
119,2020-01-08 02:47:28,2020,1,8,Трампу доложили об ударах по американским объектам в Ираке,Международные отношения; Политика,Международные отношения/Политика
120,2020-01-08 02:51:43,2020,1,8,Иранские СМИ публикуют видео ракетных ударов по американским объектам,Международные отношения; Происшествия,Международные отношения/Конфликты
121,2020-01-08 03:13:57,2020,1,8,"Иран запустил более дюжины баллистических ракет против баз США и коалиции в Ираке.

Ракеты были запущены из Ирана, их целью были как минимум две базы США: Эрбиль и Аль-Асад.

Пентагон работает над оценкой ущерба от ударов со стороны Ирана. Пока данных о пострадавших или разрушениях от иранских ракет на американской базе нет.",Международные отношения; Политика,Международные отношения/Политика
122,2020-01-08 03:14:18,2020,1,8,"❗️Пентагон заявил, что  на атаку Ирана",Международные отношения; Политика,Международные отношения/Политика
123,2020-01-08 03:22:36,2020,1,8,Удары по базам США наносились- Newsweek на Пентагон и иракских военных,Международные отношения; Происшествия,Международные отношения/Конфликты
124,2020-01-08 03:43:40,2020,1,8,"❗️Началась вторая волна ракетных ударов по американским базам в Ираке, сообщает иранское агентство Tasnim",Международные отношения; Происшествия,Международные отношения/Конфликты
125,2020-01-08 03:44:12,2020,1,8,"После обстрела американской базы Эйн-аль-Асад есть пострадавшие ""на иракской стороне""",Международные отношения; Происшествия,Международные отношения/Конфликты
126,2020-01-08 03:46:02,2020,1,8,"❗️Иранские военные самолеты подняты в воздух, барражируют над страной и в пограничной зоне - военный источник",Международные отношения; Происшествия,Международные отношения/Конфликты
127,2020-01-08 03:54:15,2020,1,8,"❗️Белый дом ведет подготовку к возможному обращению Трампа к нации, сообщает CNN со ссылкой на два источника

UPD. Трамп лишь единожды ранее обращался к стране со своего официального рабочего места.
CNN сообщает, что окончательного решения об обращении Трампа не принято.",Международные отношения; Политика,Международные отношения/Политика
128,2020-01-08 04:09:27,2020,1,8,"Военные США при ударе по базе Эйн-аль-Асад не пострадали, сообщает CNN со ссылкой на источники",Международные отношения; Происшествия,Международные отношения/Конфликты
129,2020-01-08 04:12:41,2020,1,8,Нефть снова взлетает на скачке напряженности вокруг Ирана - WTI на 4%,Экономика; Международные отношения,Экономика/Энергетика
130,2020-01-08 04:19:45,2020,1,8,Верховный лидер Хаменеи прибыл в иранский военный штаб,Международные отношения; Политика,Международные отношения/Политика
131,2020-01-08 04:27:42,2020,1,8, ВВС и ПВО приведены в ,Политика; Международные отношения,Политика/Внутренняя политика
132,2020-01-08 04:39:59,2020,1,8,"США запретили американским авиакомпаниям полеты над Ираном, Ираком, Персидским и Оманским заливом",Транспорт; Международные отношения,Транспорт/Авиация
133,2020-01-08 05:10:52,2020,1,8,"Иранские удары по американским базам в Ираке начались  – минута в минуту в то время, когда пять дней назад . Операция получила название ""мученик Сулеймани"".",Международные отношения; Происшествия,Международные отношения/Конфликты
134,2020-01-08 05:15:12,2020,1,8,В иранском Кермане начались похороны генерала Сулеймани,Общество; Международные отношения,Общество/Религия
135,2020-01-08 05:30:40,2020,1,8,"Иран запустил по двум базам США в Ираке в два захода 15 баллистических ракет: 10 по ""Айн-аль-Асад"" и 1 по ""Эрбилю"", остальные 4 не достигли цели.",Международные отношения; Происшествия,Международные отношения/Конфликты
136,2020-01-08 05:41:49,2020,1,8,"- Иран """" свой пропорциональный ответ на действия США, в рамках статьи устава ООН о ;

- удар был нанесен по базе, с которой была совершена атака против его граждан;

- Иран не ищет эскалации или войны, но будет защищаться от любой агрессии.

UPD Иран также направил в ООН письмо схожего содержания.",Международные отношения; Политика,Международные отношения/Политика
137,2020-01-08 05:49:37,2020,1,8,", что после иранских ударов ""все в порядке"", утром (днем мск) обещает сделать заявление",Международные отношения; Политика,Международные отношения/Политика
138,2020-01-08 06:32:05,2020,1,8,⚡️Украинский лайнер со 180 пассажирами рухнул у тегеранского аэропорта - агентство Tasnim,Происшествия; Международные отношения,Происшествия/Катастрофы
139,2020-01-08 06:50:06,2020,1,8,"Очевидцы публикуют видео падения украинского лайнера под Тегераном.

По их словам, несущаяся к земле полыхающая точка - и есть Boeing 737.",Происшествия; Международные отношения,Происшествия/Катастрофы
140,2020-01-08 07:07:03,2020,1,8,": Украинский рейс PS752 вылетел из Тегерана в 5.42 мск утра, перестал передавать данные в 5.44",Транспорт; Международные отношения,Транспорт/Авиация
141,2020-01-08 07:10:30,2020,1,8,"Киевский аэропорт пока не владеет информацией о возможном крушении украинского борта возле Тегерана, по-прежнему ожидает его к 8 утра",Транспорт; Международные отношения,Транспорт/Авиация
142,2020-01-08 07:20:26,2020,1,8,❗️Представитель тегеранского аэропорта подтвердил РИА Новости крушение украинского лайнера,Происшествия; Международные отношения,Происшествия/Катастрофы
143,2020-01-08 07:21:45,2020,1,8,"❗️На борту рухнувшего в Тегеране украинского лайнера находились 167 пассажиров, сообщил представитель аэропорта РИА Новости",Происшествия; Международные отношения,Происшествия/Катастрофы
144,2020-01-08 07:33:35,2020,1,8,"Красный полумесяц публикует украинского лайнера, видны только обугленные обломки",Происшествия; Международные отношения,Происшествия/Катастрофы
145,2020-01-08 07:41:33,2020,1,8,"❗️Шансов на то, что кто-то выжил в крушении украинского лайнера, почти нет - МЧС Ирана РИА Новости.

Российское посольство выясняет, были ли на борту россияне",Происшествия; Международные отношения,Происшествия/Катастрофы
146,2020-01-08 07:44:06,2020,1,8,"Обломки рухнувшего украинского лайнера , спасатели пытаются потушить их, сообщили нам в МЧС Ирана",Происшествия; Международные отношения,Происшествия/Катастрофы
147,2020-01-08 08:20:53,2020,1,8,"В киевском аэропорту ""Борисполь"", куда должен был прилететь разбившийся в Иране самолёт, пока ничто не указывает на трагедию. Официальными данными аэропорт пока не располагает.",Общество; Происшествия,Общество/Происшествия
148,2020-01-08 08:26:36,2020,1,8,Пассажиры и экипаж самолета погибли в крушении неподалеку от аэропорта Тегерана - департамент консульской службы МИД Украины со ссылкой на предварительные данные авиакомпании.,Международные отношения; Политика,Международные отношения/Политика
149,2020-01-08 08:29:48,2020,1,8,"Украинский пассажирский лайнер потерпел крушение после вылета из аэропорта Тегерана. : 

▪️На борту судна было 167 пассажиров; самолёт, вылетевший в 5.42 мск и пропавший с радаров в 5.44, должен был прилететь в Киев около восьми утра

▪️На место крушения были направлены автомобили скорой помощи, но, согласно информации МЧС Ирана, никто из находившихся на борту не выжил

▪️На фотографиях Красного Полумесяца с места крушения видны обломки самолета, обугленные фрагменты и люди, которые работают на месте катастрофы

▪️Обломки рухнувшего украинского лайнера продолжают гореть, спасатели пытаются потушить их

▪️Департамент консульской службы МИД Украины со ссылкой на предварительные данные Международных авиалиний Украины подтвердил крушение и гибель пассажиров и экипажа

▪️В посольстве Украины в Иране РИА Новости сообщили, что окончательных списков погибших пока нет, их устанавливают; российское посольство выясняет, были ли на борту россияне.",Происшествия; Международные отношения,Происшествия/Катастрофы
150,2020-01-08 08:36:26,2020,1,8,Иранские СМИ публикуют новые фото с места крушения украинского лайнера в районе Тегерана. Видны одни обломки.,Происшествия; Международные отношения,Происшествия/Катастрофы
151,2020-01-08 08:38:35,2020,1,8,"На табло в киевском аэропорту, куда не долетел разбившийся в Иране украинский самолёт, появилась надпись ""рейс отменён"". По предварительным данным, все 167 пассажиров погибли.",Общество; Происшествия,Общество/Происшествия
152,2020-01-08 08:43:05,2020,1,8,"Представитель аэропорта Тегерана сообщил, что на борту потерпевшего крушение украинского самолета было 167 пассажиров и 9 членов экипажа, все они погибли, сообщают иранские СМИ",Происшествия; Международные отношения,Происшествия/Катастрофы
153,2020-01-08 08:52:22,2020,1,8,"Президент Украины Зеленский выразил соболезнования близким погибших при крушении самолета под Тегераном. В катастрофе, по предварительным данным, погибли около 180 человек.",Международные отношения; Политика,Международные отношения/Политика
154,2020-01-08 09:04:20,2020,1,8,"Глава управления ЧС Ирана сообщил РИА Новости, что большинство пассажиров потерпевшего крушение у Тегерана украинского самолета были гражданами Ирана",Происшествия; Международные отношения,Происшествия/Катастрофы
155,2020-01-08 09:07:16,2020,1,8,"❗️Глава управления ЧС Ирана сообщил РИА Новости, что ",Происшествия; Международные отношения,Происшествия/Катастрофы
156,2020-01-08 09:11:11,2020,1,8,Фото и видео РИА Новости с места крушения украинского самолета под Тегераном,Происшествия; Международные отношения,Происшествия/Катастрофы
157,2020-01-08 09:17:23,2020,1,8,"❗️Посольство РФ в Иране установило, что на борту разбившегося в районе Тегерана самолета строителей АЭС ""Бушер"" не было – атташе",Происшествия; Международные отношения,Происшествия/Катастрофы
158,2020-01-08 09:22:05,2020,1,8,Зеленский из-за катастрофы украинского самолета в Тегеране срочно прервал поездку в Оман и возвращается в Киев,Международные отношения; Политика,Международные отношения/Политика
159,2020-01-08 09:38:14,2020,1,8,"В Киеве уточнили количество пассажиров разбившегося в Иране украинского самолёта. По данным СНБО, их было 168, а не 167.",Происшествия; Международные отношения,Происшествия/Катастрофы
160,2020-01-08 09:59:17,2020,1,8,"❗️Версия теракта на борту потерпевшего крушение самолета под Тегераном исключается, сообщило посольство Украины в Иране",Международные отношения; Происшествия,Международные отношения/Происшествия
161,2020-01-08 10:12:07,2020,1,8,"По предварительным данным, россиян среди пассажиров рухнувшего у Тегерана самолета нет, большинство жертв - иранцы, сообщил представитель управления авиации Ирана",Происшествия; Международные отношения,Происшествия/Катастрофы
162,2020-01-08 10:15:26,2020,1,8,"Серьезный пожар в Новосибирской области: в городе Искитим горит торговый комплекс ""Центральный"", огонь удалось локализовать на площади 3,5 тысячи квадратных метров. Информация о пострадавших не поступала. Видео и фото МЧС РФ.",Происшествия; Региональные новости,Происшествия/Пожары
163,2020-01-08 10:29:50,2020,1,8,"Глава Управления ЧС Ирана заявил, что на борту рухнувшего в районе Тегерана украинского самолета было 179 пассажиров и членов экипажа, из них 147 иранцев и 32 иностранца, сообщают иранские СМИ",Происшествия; Международные отношения,Происшествия/Катастрофы
164,2020-01-08 10:52:08,2020,1,8,"Авиакомпания ""Международные авиалинии Украины"" привела данные по авиакатастрофе под Тегераном:

▪️Boeing 737 был произведён в 2016 году и был получен непосредственно с завода концерна; 

▪️Разбившийся украинский лайнер прошел техпроверку 6 января;

▪️Авиакомпания приняла решение приостановить выполнение рейсов в Тегеран на неопределенный срок.",Международные отношения; Общество; Транспорт,Международные отношения/Авиация
165,2020-01-08 10:54:50,2020,1,8,"По оперативной информации, на борту потерпевшего крушение у Тегерана Boeing 737 находились 11 граждан Украины: 9 членов экипажа и два пассажира, сообщили в СНБО Украины",Международные отношения; Происшествия,Международные отношения/Катастрофы
166,2020-01-08 10:55:45,2020,1,8,"Неизвестный на микроавтобусе заехал в аэропорт в Одессе и заявил, что терминал заминирован, мужчину задержали, сообщил советник начальника областной полиции",Происшествия; Региональные новости,Происшествия/Криминал
167,2020-01-08 11:25:33,2020,1,8,"Президент Украины поручил возбудить дело после катастрофы самолета МАУ в Тегеране, будет проведена проверка всего гражданского флота",Политика; Происшествия,Политика/Внутренняя политика
168,2020-01-08 11:30:03,2020,1,8,"Росавиация рекомендует авиакомпаниям РФ не использовать воздушное пространство Ирана, Ирака, Персидского и Оманского заливов из-за рисков для безопасности",Транспорт; Международные отношения,Транспорт/Авиация
169,2020-01-08 12:23:35,2020,1,8,"Хлопок газовоздушной смеси произошел в жилом доме в Казахстане, один ребенок скончался, семь человек госпитализированы. Фото МВД Казахстана.",Происшествия; Региональные новости,Происшествия/Инциденты
170,2020-01-08 12:43:27,2020,1,8,Путин направил Зеленскому телеграмму с соболезнованиями в связи с крушением украинского пассажирского самолета под Тегераном - Кремль,Политика; Международные отношения,Политика/Внутренняя политика
